isolate,lineage,hostA,host,Region,Department,Province,District,Latitude,Longitude,Altitude_(masl),collecting_year,host_group,host_group2,host_Tiina,time,haplotype,MLGnew,geo,field_number
PHU045-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Chaglla,-9.846111111,-75.897,3158,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Pachitea-Chaglla,211
PHU046-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Chaglla,-9.846111111,-75.897,3158,2016,cultivated_potato,cultivated_potato,,current,0,MLG155,Huánuco-Pachitea-Chaglla,211
PHU047-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Chaglla,-9.846111111,-75.897,3158,2016,cultivated_potato,cultivated_potato,,current,0,MLG94,Huánuco-Pachitea-Chaglla,211
PHU048-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Chaglla,-9.846111111,-75.897,3158,2016,cultivated_potato,cultivated_potato,,current,0,MLG118,Huánuco-Pachitea-Chaglla,211
PHU049-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Huánuco-Amarilis,205
PHU050-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG172,Huánuco-Huánuco-Amarilis,205
PHU051-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Huánuco-Amarilis,205
PHU052-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG128,Huánuco-Huánuco-Amarilis,205
PHU053-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG96,Huánuco-Huánuco-Amarilis,205
PHU054,EC1,S. tuberosum,S. tuberosum Group Goniocalyx,Center,Huánuco,Huánuco,Kichki,-9.89493,-76.35967,2432,2003,cultivated_potato,cultivated_potato,,old,0,MLG151,Huánuco-Huánuco-Kichki,209
PHU054-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG108,Huánuco-Huánuco-Amarilis,205
PHU055-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG39,Huánuco-Huánuco-Amarilis,205
PHU056-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Huánuco-Amarilis,205
PHU057-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Huánuco-Amarilis,205
PHU058-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG18,Huánuco-Huánuco-Amarilis,205
PHU059-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG96,Huánuco-Huánuco-Amarilis,205
PHU060-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG107,Huánuco-Huánuco-Amarilis,205
PHU071,EC1,S. tuberosum,S. tuberosum Group Andigenum,Center,Huánuco,Huánuco,Kichki,-9.90792,-76.47809,3450,2003,cultivated_potato,cultivated_potato,,old,0,MLG177,Huánuco-Huánuco-Kichki,206
PHU084,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Pillao,-9.785944444,-76.05216667,2402,2013,cultivated_potato,cultivated_potato,,old,0,MLG135,Huánuco-Huánuco-Pillao,214
PHU085,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Pillao,-9.785944444,-76.05216667,2402,2013,cultivated_potato,cultivated_potato,,old,0,MLG155,Huánuco-Huánuco-Pillao,214
PHU086,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Pillao,-9.785944444,-76.05216667,2402,2013,cultivated_potato,cultivated_potato,,old,0,MLG179,Huánuco-Huánuco-Pillao,214
PHU087,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Pillao,-9.785944444,-76.05216667,2402,2013,cultivated_potato,cultivated_potato,,old,0,MLG221,Huánuco-Huánuco-Pillao,214
PHU089,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Pillao,-9.785944444,-76.05216667,2402,2013,cultivated_potato,cultivated_potato,,old,0,MLG179,Huánuco-Huánuco-Pillao,214
PHU090,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Ambo,Ambo,-10.27197222,-76.39219444,3274,2016,cultivated_potato,cultivated_potato,,current,IIa,MLG179,Huánuco-Ambo-Ambo,201
PHU091,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Ambo,Ambo,-10.27197222,-76.39219444,3274,2016,cultivated_potato,cultivated_potato,,current,0,MLG136,Huánuco-Ambo-Ambo,201
PHU092,EC1,S. tuberosum,S. tuberosum Group Goniocalyx,Center,Huánuco,Ambo,Ambo,-10.27138889,-76.39205556,3222,2016,cultivated_potato,cultivated_potato,,current,0,MLG172,Huánuco-Ambo-Ambo,202
PHU093,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Ambo,Ambo,-9.763527778,-76.08152778,2542,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Ambo-Ambo,203
PHU094,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Pillao,-9.794222222,-75.99980556,2839,2016,cultivated_potato,cultivated_potato,,current,0,MLG128,Huánuco-Huánuco-Pillao,213
PHU095,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Pillao,-9.743638889,-76.00991667,3170,2016,cultivated_potato,cultivated_potato,,current,0,MLG155,Huánuco-Huánuco-Pillao,216
PHU096,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Umari,-9.899888889,-76.03138889,2748,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Pachitea-Umari,207
PHU097,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Panao,-9.885916667,-75.97738889,2596,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Pachitea-Panao,210
PHU098,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Panao,-9.885916667,-75.97738889,2596,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Pachitea-Panao,210
PHU100,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG108,Huánuco-Huánuco-Amarilis,205
PHU101,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Huánuco,Amarilis,-9.973388889,-76.202,2610,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Huánuco-Huánuco-Amarilis,205
PHU102,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Huánuco,Pachitea,Chaglla,-9.846111111,-75.897,3158,2016,cultivated_potato,cultivated_potato,,current,0,MLG168,Huánuco-Pachitea-Chaglla,211
PJU001,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Huancayo,Pariahuanca,-12.15138889,-74.89875,2888,2009,cultivated_potato,cultivated_potato,,old,0,MLG177,Junín-Huancayo-Pariahuanca,217
PJU001-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2362,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,17
PJU002,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Huancayo,Pariahuanca,-12.15138889,-74.89875,2888,2009,cultivated_potato,cultivated_potato,,old,0,MLG40,Junín-Huancayo-Pariahuanca,217
PJU002-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2362,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,17
PJU003-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2362,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,17
PJU004-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2265,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,17
PJU005-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2362,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,17
PJU006-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2265,2016,cultivated_potato,cultivated_potato,,current,0,MLG165,Junín-Concepción-Comas,17
PJU007-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2265,2016,cultivated_potato,cultivated_potato,,current,0,MLG203,Junín-Concepción-Comas,17
PJU008-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2218,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,16
PJU009-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2218,2016,cultivated_potato,cultivated_potato,,current,0,MLG165,Junín-Concepción-Comas,16
PJU010,US1,S. chrysotrichum,S. chrysotrichum,Center,Junín,Junín,Ulcumayo,-10.80761111,-75.07472222,3152,2013,wild,other,,old,0,MLG98,Junín-Junín-Ulcumayo,39
PJU010-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2218,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,16
PJU011,US1,S. chrysotrichum,S. chrysotrichum,Center,Junín,Junín,Ulcumayo,-10.80761111,-75.07472222,3152,2013,wild,other,,old,0,MLG97,Junín-Junín-Ulcumayo,39
PJU011-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2218,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,16
PJU012,US1,S. chrysotrichum,S. chrysotrichum,Center,Junín,Junín,Ulcumayo,-10.80761111,-75.07472222,3152,2013,wild,other,,old,0,MLG98,Junín-Junín-Ulcumayo,39
PJU012-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2218,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,16
PJU013,EC1,S. chrysotrichum,S. chrysotrichum,Center,Junín,Junín,Ulcumayo,-10.80761111,-75.07472222,3152,2013,wild,other,,old,0,MLG179,Junín-Junín-Ulcumayo,39
PJU013-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2218,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,16
PJU014,US1,S. chrysotrichum,S. chrysotrichum,Center,Junín,Junín,Ulcumayo,-10.80761111,-75.07472222,3152,2013,wild,other,,old,0,MLG98,Junín-Junín-Ulcumayo,39
PJU014-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Concepción,Comas,-11.715,-75.0792,2218,2016,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Concepción-Comas,16
PJU015,PE3,S. chrysotrichum,S. chrysotrichum,Center,Junín,Junín,Ulcumayo,-10.80761111,-75.07472222,3152,2013,wild,other,,old,0,MLG101,Junín-Junín-Ulcumayo,39
PJU016,EC1,S. tuberosum,S. tuberosum Group Andigenum,Center,Junín,Junín,Carhuamayo,-10.94202778,-76.04872222,4109,2013,cultivated_potato,cultivated_potato,,old,0,MLG179,Junín-Junín-Carhuamayo,38
PJU018,EC1,S. tuberosum,S. tuberosum Group Andigenum,Center,Junín,Junín,Carhuamayo,-10.94202778,-76.04872222,4109,2013,cultivated_potato,cultivated_potato,,old,0,MLG179,Junín-Junín-Carhuamayo,38
PJU019,EC1,S. tuberosum,S. tuberosum Group Andigenum,Center,Junín,Junín,Carhuamayo,-10.94202778,-76.04872222,4109,2013,cultivated_potato,cultivated_potato,,old,0,MLG179,Junín-Junín-Carhuamayo,38
PJU021,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG121,Junín-Jauja-Molinos,15
PJU022,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG158,Junín-Jauja-Molinos,15
PJU023,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG158,Junín-Jauja-Molinos,15
PJU024,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG158,Junín-Jauja-Molinos,15
PJU025,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Molinos,15
PJU026,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,7
PJU027,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,7
PJU028,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG160,Junín-Jauja-Acolla,7
PJU029,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG160,Junín-Jauja-Acolla,7
PJU030,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG215,Junín-Jauja-Acolla,7
PJU031,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG219,Junín-Jauja-Acolla,7
PJU032,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG163,Junín-Jauja-Acolla,7
PJU033,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.76836111,-75.53083333,3488,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,10
PJU034,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Tarma,-11.44427778,-75.69072222,3273,2017,cultivated_potato,cultivated_potato,,current,0,MLG169,Junín-Tarma-Tarma,31
PJU035,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huaricolca,-11.44427778,-75.69072222,3723,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Tarma-Huaricolca,31
PJU036,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.73022222,-75.43416667,3497,2017,cultivated_potato,cultivated_potato,,current,0,MLG158,Junín-Jauja-Molinos,13
PJU043-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG108,Junín-Jauja-Molinos,15
PJU044-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG108,Junín-Jauja-Molinos,15
PJU045-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG156,Junín-Jauja-Molinos,15
PJU046-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG133,Junín-Jauja-Molinos,15
PJU048-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG158,Junín-Jauja-Molinos,15
PJU049-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.72997222,-75.43427778,3494,2017,cultivated_potato,cultivated_potato,,current,0,MLG158,Junín-Jauja-Molinos,15
PJU050-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.73022222,-75.43416667,3497,2017,cultivated_potato,cultivated_potato,,current,0,MLG158,Junín-Jauja-Molinos,13
PJU051-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Molinos,-11.73022222,-75.43416667,3497,2017,cultivated_potato,cultivated_potato,,current,0,MLG156,Junín-Jauja-Molinos,13
PJU052-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG122,Junín-Jauja-Acolla,7
PJU053-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,7
PJU054-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,7
PJU055-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,7
PJU056-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG150,Junín-Jauja-Acolla,7
PJU057-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,7
PJU059-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.78944444,-75.52508333,3596,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,7
PJU060-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Jauja,Acolla,-11.76836111,-75.53083333,3488,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Junín-Jauja-Acolla,10
PLI001,EC1,S. cantense,S. cantense,Center,Lima,Canta,Arahuay,-11.62638889,-76.665,2895,1999,wild_potato,other,,old,0,MLG177,Lima-Canta-Arahuay,57
PLI002,EC1,S. medians,S. medians,Center,Lima,Canta,Arahuay,-11.60805556,-76.66083333,2775,1999,wild_potato,other,,old,0,MLG19,Lima-Canta-Arahuay,59
PLI003,PE7,S. tuberosum,S. tuberosum Group Andigenum,Center,Lima,Huaral,Acos,-11.26,-76.73666667,2075,1999,cultivated_potato,cultivated_potato,,old,0,MLG5,Lima-Huaral-Acos,66
PLI004,EC1,S. wittmackii,S. wittmackii,Center,Lima,Canta,Huamantanga,-11.51,-76.71416667,2885,1999,wild,other,,old,0,MLG177,Lima-Canta-Huamantanga,61
PLI006,EC1,S. hypacrarthrum,S. hypacrarthrum,Center,Lima,Huarochiri,Huachupampa,-11.74222222,-76.59138889,3075,1999,wild_potato,other,,old,0,MLG177,Lima-Huarochiri-Huachupampa,56
PLI014,EC1,S. peruvianum,S. peruvianum,Center,Lima,Huarochiri,NA,-11.78083333,-76.33111111,2765,1999,wild_tomato,other,,old,0,MLG175,Lima-Huarochiri-NA,55
PLI026,PE7,S. medians,S. medians,Center,Lima,Huaral,Acos,-11.28527778,-76.84444444,2215,2000,wild_potato,other,,old,Ia,MLG5,Lima-Huaral-Acos,63
PLI027,EC1,S. medians,S. medians,Center,Lima,Huaral,Acos,-11.28527778,-76.84444444,2215,2000,wild_potato,other,,old,0,MLG177,Lima-Huaral-Acos,63
PLI032,PE7,S. pennellii,S. pennellii,Center,Lima,Huaral,Acos,-11.26861111,-76.82055556,1595,2000,wild_tomato,other,,old,0,MLG4,Lima-Huaral-Acos,64
PLI033,PE7,S. pennellii,S. pennellii,Center,Lima,Huaral,Acos,-11.26861111,-76.82055556,1595,2000,wild_tomato,other,,old,0,MLG5,Lima-Huaral-Acos,64
PLI034,PE7,S. pennellii,S. pennellii,Center,Lima,Huaral,Acos,-11.26861111,-76.82055556,1595,2000,wild_tomato,other,,old,0,MLG5,Lima-Huaral-Acos,64
PLI036,PE7,S. wittmackii,S. wittmackii,Center,Lima,Huaral,Acos,-11.26611111,-76.73444444,2110,2000,wild,other,,old,0,MLG5,Lima-Huaral-Acos,65
PLI039,EC1,S. tuberosum,S. tuberosum Group Andigenum,Center,Lima,Huaral,Pacaraos,-11.245,-76.68111111,2990,2000,cultivated_potato,cultivated_potato,,old,0,MLG177,Lima-Huaral-Pacaraos,67
PLI041,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Lima,Huaral,Pacaraos,-11.245,-76.68111111,2990,2000,cultivated_potato,cultivated_potato,,old,0,MLG177,Lima-Huaral-Pacaraos,67
PLI044,PE7,S. caripense,S. caripense,Center,Lima,Huaral,Pacaraos,-11.21333333,-76.64888889,3110,2000,pepino,other,,old,0,MLG5,Lima-Huaral-Pacaraos,68
PLI046,PE7,S. caripense,S. caripense,Center,Lima,Huaral,Pacaraos,-11.21333333,-76.64888889,3110,2000,pepino,other,,old,0,MLG5,Lima-Huaral-Pacaraos,68
PLI054,PE7,S. habrochaites,S. habrochaites,Center,Lima,Canta,San Buenaventura,-11.4889 ,-76.6619,2275,2000,wild_tomato,other,,old,0,MLG5,Lima-Canta-San Buenaventura,70
